,0,1,2,3,4,5,6,7,8,9
1426,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.2373945563892828
1427,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.2388763411971038
1428,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.2388950860725276
1429,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.2389733603465936
1430,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.240622603159545
1431,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.2410427301958145
1432,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.2414215220384812
1433,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.2417354999066526
1434,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.2431999008264105
1435,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.2434715371337948
1436,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.243553522872578
1437,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.243684551067778
1438,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.2440814007182206
1439,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,0.0,1.2443598981277275
1440,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.2446973937833314
1441,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.2456424211374253
1442,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.2460625204918698
1443,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.2488525100272336
1444,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.250236544330783
1445,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.250619560733304
1446,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.2516726149049657
1447,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.2525552641523017
1448,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.2533300907779599
1449,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.2538200765236445
1450,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.2548839257732411
1451,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.2562622415082938
1452,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.2564314011510123
1453,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.2565917320277395
1454,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.2570163144935262
1455,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.2576696059373824
1456,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.2585551262383308
1457,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.2586281058810527
1458,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.2586353007792723
1459,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.2587123452670133
1460,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.258816134669337
1461,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.2593772636004714
1462,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.2604344734951183
1463,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.2612638106223275
1464,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.2626584678419326
1465,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.2629835121150796
1466,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.2639673671428995
1467,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.2640349398578121
1468,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.2649547214411654
1469,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.2662372335531147
1470,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.2695395713512434
1471,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.2706337780439654
1472,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.2709835762756998
1473,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.2710858760497243
1474,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.271150499309381
1475,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.2717522751441503
1476,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.2739745549764017
1477,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,0.0,1.2745768948860168
1478,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.2757068409404684
1479,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.2758721508780029
1480,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.2762993620173595
1481,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.2764935195181715
1482,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.2772820533403555
1483,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.2792578634000638
1484,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.2793180720703106
1485,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.2794801834700666
1486,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.2801169153632155
1487,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.2810476323452193
1488,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.2814311756127357
1489,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.2814755964107691
1490,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.2822367860299733
1491,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.282288385252077
1492,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.282344608356395
1493,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.2823461593466479
1494,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,0.0,1.2825113073478924
1495,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.28256498664566
1496,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.2827311762057885
1497,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.2832853851624832
1498,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.2839571326155674
1499,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.2840016761958726
1500,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.2841141869025707
1501,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.2841584169483555
1502,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.2861367213132382
1503,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.286457391610352
1504,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.286611962563383
1505,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.2866823976733608
1506,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.2888789171791823
1507,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.2892263702137032
1508,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.289695714226896
1509,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.2898708287961114
1510,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.290286818593261
1511,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.291107605130192
1512,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.2917258272882075
1513,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.291732362561323
1514,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.2920810478321836
1515,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.2925880020760423
1516,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.2925880020760423
1517,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.293027179546348
1518,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.2935092076151715
1519,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.294687319689113
1520,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.2947132487077153
1521,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.2973726669426031
1522,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.2974336184201443
1523,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.2978504705877891
1524,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.2992843781890253
1525,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.2997292052362441
1526,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.2997892430234437
1527,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3002165106183576
1528,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3008237183640723
1529,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3019337602189962
1530,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3030572651824013
1531,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3033426943395774
1532,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3041839738947067
1533,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3056298121725505
1534,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.305927008433284
1535,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3059407977067252
1536,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.308522246098824
1537,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3085958373006166
1538,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3091309965827012
1539,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3094088566394175
1540,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.310031682948983
1541,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3100346266509506
1542,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3106027604694641
1543,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.31172637900298
1544,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3121203662013132
1545,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.312711358857324
1546,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3135440086857813
1547,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.313700156904431
1548,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.316548895996661
1549,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3182430249389463
1550,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3189259229085275
1551,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3193022708480064
1552,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3198800730442772
1553,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3199195421373364
1554,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3202536526476378
1555,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3207916411198113
1556,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3209893402404322
1557,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.321919613580941
1558,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3219248884729087
1559,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.32317400824448
1560,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3233440153551403
1561,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3243100119067477
1562,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3246870387543657
1563,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3248555821849437
1564,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3262998474613805
1565,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.326874144929177
1566,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3270301614592783
1567,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3275722905633103
1568,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3280589665803662
1569,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3281920983831834
1570,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.328252094121694
1571,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3283326801104032
1572,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3284053922919985
1573,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.330060763797059
1574,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3307333142991973
1575,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3313679755737573
1576,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3318875469037437
1577,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3321595799167016
1578,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3322327650296084
1579,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.332724661750952
1580,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.333942516352577
1581,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.33462051561109
1582,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3360631387195236
1583,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3360917555552159
1584,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.338539292753646
1585,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3395603574946455
1586,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3401364630975015
1587,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3402724362972491
1588,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3406983369247798
1589,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.340709590668459
1590,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.341061685605275
1591,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.342525969928753
1592,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3431862496716167
1593,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3440120491634617
1594,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3440926240853661
1595,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3441862993627613
1596,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3451307243442168
1597,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,0.0,1.3458056003859942
1598,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,0.0,1.345824543897964
1599,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.348684592551724
1600,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.348686864834651
1601,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3492091668600739
1602,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.349840545713336
1603,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3500917430702928
1604,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3510550693337444
1605,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.351372699628117
1606,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3515055215071583
1607,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3518385293547646
1608,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.351856251071919
1609,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3520217346994183
1610,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.352427443422351
1611,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3528164727529826
1612,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.353319726373218
1613,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3533764309700094
1614,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.356520435875796
1615,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3565496764723521
1616,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3577450851821142
1617,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3581809426292009
1618,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3581809426292009
1619,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3584228455443572
1620,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3586382661584855
1621,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.359748898333583
1622,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3601413698287672
1623,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3602263195309645
1624,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3606569341356942
1625,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.361345264781694
1626,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3614980726899346
1627,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3619710132108507
1628,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.362986845232787
1629,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3632310672998578
1630,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,0.0,1.3633803306682069
1631,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3640929799517645
1632,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3662319086597148
1633,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3679229909567192
1634,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3683373045948972
1635,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3709093216577046
1636,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3714806093177716
1637,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3715598597507894
1638,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3725250592141682
1639,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3728582751659966
1640,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.372875023016117
1641,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3731980870533262
1642,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3740901631244757
1643,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.37421059421265
1644,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.375673944669129
1645,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3767509304531498
1646,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.378913095097468
1647,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3791059208654435
1648,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3798931618714256
1649,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.379907960241772
1650,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3803612325973793
1651,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3806820467290692
1652,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.381341454153966
1653,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3822737602193762
1654,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3825766846461502
1655,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.382765059802625
1656,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3832899323188061
1657,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.38582269629562
1658,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3859698653881845
1659,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,0.0,1.386253727838216
1660,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3888371550584222
1661,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3896691682938491
1662,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3898101646203425
1663,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3900929047012067
1664,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3905907274051565
1665,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.391616969861319
1666,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3917917990446118
1667,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3931965430258562
1668,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3939549984526063
1669,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3941481308824648
1670,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3950739628881244
1671,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3973983645651287
1672,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3974193941326063
1673,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3976415145990153
1674,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3984050788922118
1675,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.3987146322107242
1676,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.39909850109116
1677,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.4003370423532044
1678,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.4007177611478607
1679,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.4014199049822995
1680,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.4024550826973285
1681,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.4029564155148941
1682,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.4034058062537518
1683,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.4045513578878202
1684,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.4059127219775909
1685,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.4069333191239597
1686,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.4083423146897314
1687,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.4084702972119127
1688,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.4086003438471515
1689,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.4088822641634642
1690,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.4091945524392657
1691,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.4098963604577954
1692,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.4108166550750363
1693,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.4118120163089403
1694,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.4123061674236077
1695,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.4131618360782778
1696,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.4132481162885746
1697,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.4135178376148096
1698,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.4138181733342017
1699,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.413845918069665
1700,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.4142278364802618
1701,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.4151765695565959
1702,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.4174277880891035
1703,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.417428338086642
1704,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.4184107355369027
1705,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.4190233881239431
1706,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.41946729787311
1707,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.42012956139008
1708,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.4210854539499849
1709,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.4223579032404337
1710,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.422721268552003
1711,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.422752492339299
1712,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,0.0,1.422780957724739
1713,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.4230495044927232
1714,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.4232578947984278
1715,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.42329885880481
1716,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.4246249029857996
1717,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.4255984823782804
